DonorName,RecipientName,RecipientCode,IncomegroupName,USD_Commitment_Defl,ShortDescription,AgencyName,FlowCode,SectorCode,ProjectTitle,PurposeName,SectorName,ChannelName,ChannelReportedName,ExpectedStartDate,CompletionDate,LongDescription,CommitmentDate,Recipientstat SI.SPR.PCAP,Recipientstat SI.POV.XPND.MD,Recipientstat SP.POP.TOTL,Recipientstat AG.SRF.TOTL.K2,year
Germany,China (People's Republic of),730,UMICs,0.198048,GEO-PROCESSES OF THE CONTINENTAL AND OCEANIC LITHOSPHERE,Federal Ministry of Education and Research,11,140,Geo-processes of the continental and oceanic lithosphere,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2016-10-01,2019-09-30,"Biotic/organic geochemical climate indicators Qaidam - Research to preserve and improve living conditions and sustainable land use in developing countries, i.a. due to climate change",2016-08-17,4186.8,3182.4,1378665000.0,9562910.0,2016
Germany,China (People's Republic of),730,UMICs,0.20666,GEO-PROCESSES OF THE CONTINENTAL AND OCEANIC LITHOSPHERE,Federal Ministry of Education and Research,11,140,Geo-processes of the continental and oceanic lithosphere,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2016-10-01,2019-09-30,"Collaborative project - scientific cooperation and research Central Asia CAME II - Q-TIP - Quaternary Tipping Points of Lake Systems in the Arid Zone of Central Asia - Project - Water balance in the Gaxun Nur Basin (Sub-project 3) - Research to preserve and improve living conditions and sustainable land use in developing countries, i.a. due to climate change",2016-08-17,4186.8,3182.4,1378665000.0,9562910.0,2016
Germany,China (People's Republic of),730,UMICs,0.217368,GEO-PROCESSES OF THE CONTINENTAL AND OCEANIC LITHOSPHERE,Federal Ministry of Education and Research,11,140,Geo-processes of the continental and oceanic lithosphere,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2016-10-01,2019-09-30,"Project coordination, data management and stable isotopes, tipping points of lake systems in the arid zones of Central Asia - Research to preserve and improve living conditions and sustainable land use in developing countries, i.a. due to climate change",2016-08-17,4186.8,3182.4,1378665000.0,9562910.0,2016
Germany,China (People's Republic of),730,UMICs,0.149769,WATER RECYCLING,Federal Ministry of Education and Research,11,140,Water Recycling,Sanitation - large systems,I.4. Water Supply & Sanitation,Other non-financial corporations,Other non-bank entity in provider country,2016-09-01,2019-08-31,"WavE - collaborative project HighCon - Concentrates from wastewater reuse, Sub-project 7 - Viable technologies to protect resources (water, land, forests, settlements) and eco-technologies in the developing country",2016-08-18,4186.8,3182.4,1378665000.0,9562910.0,2016
Germany,China (People's Republic of),730,UMICs,0.369105,WATER RECYCLING,Federal Ministry of Education and Research,11,140,Water Recycling,Sanitation - large systems,I.4. Water Supply & Sanitation,Other non-financial corporations,Other non-bank entity in provider country,2016-09-01,2019-08-31,"HighCon-Proposal SolarSpringConcentrates from waste water reuse - Viable technologies to protect resources (water, land, forests, settlements) and eco-technologies in the developing country",2016-08-18,4186.8,3182.4,1378665000.0,9562910.0,2016
Germany,China (People's Republic of),730,UMICs,0.236635,WATER RECYCLING,Federal Ministry of Education and Research,11,140,Water Recycling,Sanitation - large systems,I.4. Water Supply & Sanitation,Other non-financial corporations,Other non-bank entity in provider country,2016-09-01,2019-08-31,"WavE - collaborative project HighCon - Concentrates from wastewater reuse, Sub-project 3 - Viable technologies to protect resources (water, land, forests, settlements) and eco-technologies in the developing country",2016-08-18,4186.8,3182.4,1378665000.0,9562910.0,2016
Germany,China (People's Republic of),730,UMICs,0.218406,WATER RECYCLING,Federal Ministry of Education and Research,11,140,Water Recycling,Sanitation - large systems,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2016-09-01,2019-08-31,"HighConConcentrates from Waste Water Reuse - Viable technologies to protect resources (water, land, forests, settlements) and eco-technologies in the developing country",2016-08-18,4186.8,3182.4,1378665000.0,9562910.0,2016
Germany,China (People's Republic of),730,UMICs,0.292371,WATER RECYCLING,Federal Ministry of Education and Research,11,140,Water Recycling,Sanitation - large systems,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2016-09-01,2019-08-31,"WavE - collaborative project HighCon - Concentrates from wastewater reuse, Sub-project 6 - Viable technologies to protect resources (water, land, forests, settlements) and eco-technologies in the developing country",2016-08-18,4186.8,3182.4,1378665000.0,9562910.0,2016
Germany,Albania,71,UMICs,3.63203,CLIMATE-FRIENDLY INTEGRATED WASTE- AND RECYCLING MANAGEMENT,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Climate-friendly integrated Waste- and Recycling management,Waste management/disposal,I.4. Water Supply & Sanitation,Public corporations,GIZ,2016-08-19,2019-08-31,"Albanian waste-management is improved, due regard been given to climate-aspects of waste-management.",2016-08-19,0.0,0.0,2876101.0,28750.0,2016
Germany,Zimbabwe,265,Other LICs,3.63203,MUNICIPAL WATER AND SANITATION PROVISION III,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Municipal water and sanitation provision III,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public corporations,GIZ,2016-09-09,2019-02-28,"The financial, technical a. managerial capacities of cities for provision of sustainable drinking water and sanitation services are increased.",2016-09-09,0.0,0.0,14030390.0,390760.0,2016
Germany,Viet Nam,769,LMICs,0.7247779999999999,INDUSTRIAL SEWAGE,Federal Ministry of Education and Research,11,140,Industrial Sewage,Water sector policy and administrative management,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2016-10-01,2018-09-30,"Integrated Water Resource Management Vietnam - collaborative project TAKIZ - Transfer project concerning wastewater schemes for industrial zones in emerging tropical economies - The example of Vietnam , Sub-project 2 - Viable technologies to protect resources (water, land, forests, settlements) and eco-technologies in the developing country",2016-09-16,0.0,0.0,93638724.0,331230.0,2016
Germany,Syrian Arab Republic,573,LMICs,3.63203,REHABILITATION OF THE WATER SUPPLY INFRASTRUCTURE AND SEWAGE INFRASTRUCTURE IN SOUTHERN SYRIA,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Rehabilitation of the water supply infrastructure and sewage infrastructure in Southern Syria,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public corporations,GIZ,2016-11-01,2020-06-30,Reduction of supply bottlenecks in the areas of drinking water / sewage in well-chosen local authority districts in Southern Syria.,2016-09-20,0.0,0.0,17453933.0,185180.0,2016
Germany,Albania,71,UMICs,2.6634900000000004,PERFORMANCE AND CUSTOMER ORIENTED DRINKING WATER AND WASTEWATER SERVICES,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Performance and Customer oriented Drinking Water and Wastewater Services,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public corporations,GIZ,2016-09-23,2019-09-30,Central and local actors apply performance orientation and accountability as principles for the management and delivery of drinking water and wastewater services,2016-09-23,0.0,0.0,2876101.0,28750.0,2016
Germany,Kenya,248,LMICs,1.1562,WATER SECTOR REFORM PROGRAMME KENYA,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Water Sector Reform Programme Kenya,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public corporations,GIZ,2016-09-26,2018-12-31,The governance of urban water supply and sanitation including water resources management is improved on a pro-poor basis.,2016-09-26,0.0,0.0,49051686.0,580370.0,2016
Germany,Argentina,425,UMICs,0.00157389,BUILDING A THERMO TANK AND A RADIATOR IN A DAY-CARE CENTER FOR DISABLED PERSONS,Federal State of Baden-Württemberg,11,140,building a thermo tank and a radiator in a day-care center for disabled persons,Basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2016-01-01,2016-12-31,building a thermo tank and a radiator to complete the sanitary facilities,2016-09-28,0.0,0.0,43590368.0,2780400.0,2016
Germany,Colombia,437,UMICs,0.133175,"IMPROVED AND SUSTAINABLE PARTICIPATORY MANAGEMENT OF LOCAL WATER RESSOURCES IN SOCORRO-SAN GIL DIOCESE, COLOMBIA",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Improved and sustainable participatory management of local water ressources in Socorro-San Gil diocese, Colombia",Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2016-11-01,2020-10-31,"Improved and sustainable participatory management of local water ressources in Socorro-San Gil diocese, Colombia",2016-10-06,0.0,0.0,48171392.0,1141748.984375,2016
Germany,Morocco,136,LMICs,6.05339,INTEGRATED WATER RESOURCES MANAGEMENT,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Integrated water resources management,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public corporations,GIZ,2016-10-17,2020-06-30,"The integrated water resource management is improved, taking into account the impact of climate change",2016-10-17,0.0,0.0,35126296.0,446550.0,2016
Germany,Jordan,549,LMICs,3.63203,DRINKING WATER CARE OF SYRIAN REFUGEES AND TAKING UP MUNICIPALITIES IN JORDAN - AQIB PIPELINE,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Drinking water care of Syrian refugees and taking up municipalities in Jordan - Aqib pipeline,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Central Government,Central Government,2015-01-01,2017-12-31,Care of Syrian refugees and local population in the north of Jordan with drinking water,2016-10-20,0.0,0.0,9551467.0,89320.0,2016
Germany,Kosovo,57,LMICs,1.21068,SEWAGE DISPOSAL IN SOUTHWEST KOSOVO - PHASE IV,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Sewage Disposal in Southwest Kosovo - Phase IV,Sanitation - large systems,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-10-25,2019-10-25,The improvement of the technical and financial capacities of the Project-Executing Agency (municipality in Kosovo) as well as the enhancement of the framework conditions within the water sector.,2016-10-25,0.0,0.0,1777557.0,10887.0,2016
Germany,Iraq,543,UMICs,0.06806430000000001,EXPERT INFORMATION SEMINAR FOR SPECIALISTS AND EXECUTIVE STAFF FROM NORTHERN IRAQ ON WATER SUPPLY AND SEWAGE MANAGEMENT IN BAVARIA,Federal State of Bavaria,11,140,Expert information seminar for specialists and executive staff from Northern Iraq on water supply and sewage management in Bavaria,Education and training in water supply and sanitation,I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2016-10-16,2016-10-23,co-financing of preparation and execution of an expert seminar,2016-10-25,0.0,0.0,36610632.0,435051.9921875,2016
Germany,Kosovo,57,LMICs,9.68542,SEWAGE DISPOSAL IN SOUTHWEST KOSOVO - PHASE IV,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Sewage Disposal in Southwest Kosovo - Phase IV,Sanitation - large systems,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-10-25,2019-10-25,"construction of a waste water treatment plant, a transmission line to the envisaged WWTP, a collector for Southern city areas and the rehabilitation and extension of parts of the sewerage Network.",2016-10-25,0.0,0.0,1777557.0,10887.0,2016
Germany,Viet Nam,769,LMICs,0.463978,WATER SUPPLY,Federal Ministry of Education and Research,11,140,Water Supply,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2016-11-01,2017-09-30,"Adapted technologies for a sustainable protection of groundwater resources and Delta sediments for the example of the southern Mekong Delta, Vietnam - Viable technologies to protect resources (water, land, forests, settlements) and eco-technologies in the developing country",2016-10-27,0.0,0.0,93638724.0,331230.0,2016
Germany,Guatemala,347,LMICs,0.19613,COUNSELLING UND RESEARCH IN THE DEFENSE OF COLLECTIVE RIGHTS OF LAND AND TERRITORY,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Counselling und Research in the Defense of collective Rights of Land and Territory,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2016-10-01,2020-09-30,Counselling und Research in the Defense of collective Rights of Land and Territory,2016-10-31,0.0,0.0,15827690.0,108890.0,2016
Germany,China (People's Republic of),730,UMICs,24.2136,NANNING LANGDONG WASTEWATER TREATMENT PLANT PHASE IV,Kreditanstalt für Wiederaufbau,13,140,Nanning Langdong Wastewater Treatment Plant Phase IV,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-11-03,2024-11-01,Nanning Langdong Wastewater Treatment Plant Phase IV,2016-11-03,4186.8,3182.4,1378665000.0,9562910.0,2016
Germany,China (People's Republic of),730,UMICs,24.2136,UPGRADING PROJECT OF YANTAI TAOZIWAN WASTE WATER TREATMENT PLANT AND XINANHE WWTP,Kreditanstalt für Wiederaufbau,13,140,Upgrading project of Yantai Taoziwan Waste Water Treatment Plant and Xinanhe WWTP,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-11-03,2024-11-01,Upgrading project of Yantai Taoziwan Waste Water Treatment Plant and Xinanhe WWTP,2016-11-03,4186.8,3182.4,1378665000.0,9562910.0,2016
Germany,Bolivia,428,LMICs,3.63203,NEXUS PROGRAM - WATER/ENERGY/FOOD SECURITY,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Nexus Program - Water/Energy/Food security,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Public corporations,GIZ,2016-11-07,2019-11-06,"The basis for a systematic implementation of multisectoral development measures (Nexus - water, energy, food security) in Bolivia have been improved within the context of the Plan for Economic and Social Development (PDES 2016-2020) and the System for Integral Planning (SPIE)",2016-11-07,0.0,0.0,11031813.0,1098580.0,2016
Germany,Jordan,549,LMICs,2.42136,IMPROVEMENT OF COMUNAL WATER EFFICIENCY THROUGH COOPERATION WITH RELIGIOUS AUTHORITIES,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Improvement of comunal water efficiency through cooperation with religious authorities,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,Public corporations,GIZ,2015-01-01,2017-12-31,Sensibilisierung der einheimischen Bevölkerung und der syrischen Flüchtlinge für einen sparsamen Umgang mit Wasser durch religiöse Unterweisung über Moscheen und breit angelegte Massenmedien.,2016-11-11,0.0,0.0,9551467.0,89320.0,2016
Germany,Morocco,136,LMICs,24.2136,APPUI AU PROGRAMME NATIONAL D'ASSAINISSEMENT PNA I (PRÊT PROMOTIONNEL),Kreditanstalt für Wiederaufbau,13,140,Appui au Programme National d'Assainissement PNA I (Prêt promotionnel),Sanitation - large systems,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-11-17,2024-11-15,Appui au Programme National d'Assainissement PNA I (Prêt promotionnel),2016-11-17,0.0,0.0,35126296.0,446550.0,2016
Germany,Nicaragua,364,LMICs,0.0116637,PROMOTING GENERAL HEALTH THROUGH EXPANDED SUPPLY OF DRINKING WATER IN RURAL AREAS OF SAN RAFAEL DEL SUR,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Promoting general health through expanded supply of drinking water in rural areas of San Rafael del Sur,Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2015-07-01,2017-06-30,Promoting general health through expanded supply of drinking water in rural areas of San Rafael del Sur,2016-11-18,0.0,0.0,6303974.0,130370.0,2016
Germany,Jordan,549,LMICs,3.63203,DECENTRALISED SEWAGE MANAGEMENT - WASH AT SCHOOLS IN TAKING UP MUNICIPALITIES,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Decentralised sewage management - WASH at schools in taking up municipalities,Basic sanitation,I.4. Water Supply & Sanitation,Public corporations,GIZ,2015-01-01,2019-12-31,The sewage and hygiene management in overcrowded schools in taking up municipalities is improved.,2016-11-21,0.0,0.0,9551467.0,89320.0,2016
Germany,Kenya,248,LMICs,0.0226512,"WATER AND SANITATION SUPPORT PROJECT, KENIA",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Water and Sanitation Support Project, Kenia",Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2015-03-01,2017-12-31,"Water and Sanitation Support Project, Kenia",2016-11-23,0.0,0.0,49051686.0,580370.0,2016
Germany,Uganda,285,LDCs,21.7922,"INTEGRATED PROGRAM TO IMPROVE LIVING CONDITIONS IN GULU, PHASE II",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Integrated Program to Improve Living Conditions in Gulu, Phase II",Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-11-25,2019-11-25,"Integrated Program to Improve Living Conditions in Gulu, Phase II",2016-11-25,1152.0,792.0000000000001,39647506.0,241550.0,2016
Germany,Uganda,285,LDCs,0.617446,SUPPORTING WOMEN GROUPS TO IMPROVE RESILIENCE AND ADAPTATION TO THE EFFECTS OF CLIMATE CHANGE IN SOUTH WEST UGANDA,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Supporting Women Groups to Improve Resilience and Adaptation to the Effects of Climate Change in South West Uganda,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2017-01-01,2019-12-31,"ACORD uses already existing traditional women's groups in South Western Uganda to supply disadvantaged households with tanks for rainwater harvesting. The positive effects on nutrition, hygiene, self esteem and peaceful family life are impressing.",2016-11-29,1152.0,792.0000000000001,39647506.0,241550.0,2016
Germany,Tunisia,139,LMICs,99.2756,DESSALEMENT DE L'EAU DE MER À ZARAT,Kreditanstalt für Wiederaufbau,13,140,Dessalement de l'eau de mer à Zarat,Water supply - large systems,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-11-29,2024-11-27,Dessalement de l'eau de mer à Zarat,2016-11-29,0.0,0.0,11303946.0,163610.0,2016
Germany,Zambia,288,LDCs,6.05339,CLIMATE FRIENDLY SANITATION IN PERI-URBAN AREAS OF LUSAKA,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Climate friendly Sanitation in peri-urban areas of Lusaka,Basic sanitation,I.4. Water Supply & Sanitation,Public corporations,GIZ,2016-11-30,2019-08-31,Measures for the introduction of climate friendly basic sanitation and fecal sludge management in peri-urban areas of Lusaka are implemented.,2016-11-30,0.0,0.0,16363507.0,752610.0,2016
Germany,Viet Nam,769,LMICs,0.0181602,WATER SUPPLY FOR 13 SCHOOLS IN VIET NAM,Federal State of Hesse,11,140,Water supply for 13 schools in Viet Nam,Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2016-01-01,2016-12-31,Purchase of mobile water treatment systems for 13 schools in remote mountain regions in Viet Nam.,2016-11-30,0.0,0.0,93638724.0,331230.0,2016
Germany,Mozambique,259,LDCs,0.00181602,SUPPORT FOR THE INSTALLATION OF WATER SYSTEM IN CAMBINE,Federal State of Baden-Württemberg,11,140,Support for the installation of water system in Cambine,Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2016-01-01,2016-12-31,Support for the installation of water system in Cambine,2016-12-01,0.0,0.0,27829942.0,786380.0,2016
Germany,West Bank and Gaza Strip,550,LMICs,18.7655,GAZA CENTRAL SEWERAGE,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Gaza Central Sewerage,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-12-01,2019-12-01,Construction of a new purification plant in order to replace the old one such that water supply system for people in the area is broadly accessible.,2016-12-01,3909.6,3229.2000000000007,4367088.0,6020.0,2016
Germany,Iraq,543,UMICs,0.726407,IMPROVING BASIC SANITATION IN REFUGEE CAMPS AND SURROUNDING COMMUNITIES IN NORTHERN IRAQ,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Improving basic sanitation in refugee camps and surrounding communities in Northern Iraq,Basic sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2017-01-01,2021-12-31,"The project at hand promotes the use of gray water from refugee camps for irrigation of vegetable crops of local farmers. Beside the positive environmental, health and economiceffects the project contributes to reduce social conflicts between refugees and host communities by facilitating cooperation between the two groups.",2016-12-02,0.0,0.0,36610632.0,435051.9921875,2016
Germany,Tunisia,139,LMICs,2.42136,PARTICIPATES TO THE RURAL POPULATION IN THE MANAGEMENT OF WATER AND GROUND IN THE UPPER STREAM OF THE NEBHANA DAM,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Participates to the rural population in the management of water and ground in the upper stream of the Nebhana dam,Water sector policy and administrative management,I.4. Water Supply & Sanitation,Public corporations,GIZ,2016-01-01,2018-12-31,The population in the upper stream of the Nebhana of dam takes over an active role with the management of the natural resources water and ground.,2016-12-09,0.0,0.0,11303946.0,163610.0,2016
Germany,Yemen,580,LDCs,7.2640699999999985,INSTITUTIONAL DEVELOPMENT OF THE WATER SECTOR III - ADDRESSING BASIC NEEDS,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Institutional Development of the Water Sector III - Addressing Basic Needs,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Public corporations,GIZ,2016-12-09,2019-03-31,The resilience of urban water and wastewater companies in dealing with crisis-related challenges in the water sector is improved,2016-12-09,0.0,0.0,27168210.0,527970.0,2016
Germany,Nigeria,261,LMICs,0.272403,INTEGRATED AND COMMUNITY BASED WATER AND AGRICULTURE PROJECT OF THE DIOCESE OF YOLA,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Integrated and Community Based Water and Agriculture Project of the Diocese of Yola,Basic drinking water supply,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2016-11-01,2020-10-31,Integrated and Community Based Water and Agriculture Project of the Diocese of Yola,2016-12-09,0.0,0.0,185960289.0,923770.0,2016
Germany,Jordan,549,LMICs,36.3203,SANITATION PROGRAMME - NEXUS AND RESOURCE PROTECTION,Kreditanstalt für Wiederaufbau,13,140,Sanitation Programme - Nexus and Resource Protection,Sanitation - large systems,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-12-13,2024-12-11,Sanitation Programme - Nexus and Resource Protection,2016-12-13,0.0,0.0,9551467.0,89320.0,2016
Germany,Ethiopia,238,LDCs,7.86941,IMPROVEMENT OF THE WATER SUPPLY AND SANITARY CARE IN REFUGEE CAMPS AND TAKING UP MUNICIPALITIES IN GAMBELLA,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Improvement of the water supply and sanitary care in refugee camps and taking up municipalities in Gambella,Basic drinking water supply,I.4. Water Supply & Sanitation,United Nations Children's Fund,United Nations Children's Fund (UNICEF),2016-12-01,2019-07-31,Reduction of water-induced illnesses in refugee camps and taking up municipalities by an improved water supply and sewage disposal.,2016-12-13,0.0,0.0,103603501.0,1104300.0,2016
Germany,Serbia,63,UMICs,0.0399978,RAISING AWARENESS FOR THE TREATMENT OF WASTEWATER IN NEIGHBORHOODS IN SERBIA - PART 1,Federal State of Baden-Württemberg,11,140,Raising awareness for the treatment of wastewater in neighborhoods in Serbia - Part 1,Education and training in water supply and sanitation,I.4. Water Supply & Sanitation,Donor country-based NGO,Donor country-based NGO,2016-12-13,2017-12-31,"The TCC Training and Competence Center Danubius is planning to introduce a wastewater treatment plant neighbourhood scheme in Serbia.With financial support from Baden-Württemberg's Ministry of the Environment, Climate Protection and the Energy Sector the TCC Danubius is launching a continuing professional development and networking project for wastewater operations.Aim is to create greater awareness of the role of capacity building in the implementation of EU environmental standards for the water sector in Serbia. The project is intended to establish long-term cooperation with local players. The first step will be to create a qualified pool of trainers who meet the standards of the German Association for Water, Wastewater and Waste (DWA). With this in mind, train-the-trainer seminars will be held to teach trainers how to hold workshops. The long-term purpose of wastewater treatment plant neighbourhoods is to bring together wastewater plant operators and personnel at regular workshops.",2016-12-13,0.0,0.0,7058322.0,88360.0,2016
Germany,West Bank and Gaza Strip,550,LMICs,6.05339,WATER AND SANITATION PROGRAMME,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Water and Sanitation Programme,Water supply and sanitation - large systems,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-12-14,2019-12-14,Financing shall contribute to an improved access to drinking water and protection of water resources.,2016-12-14,3909.6,3229.2000000000007,4367088.0,6020.0,2016
Germany,Albania,71,UMICs,14.5281,SOLID WASTE MANAGEMENT PROGRAM,Kreditanstalt für Wiederaufbau,13,140,Solid Waste Management Program,Waste management/disposal,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-12-15,2024-12-13,sustainable utilization of regional waste management centers in the region of Vlora.,2016-12-15,0.0,0.0,2876101.0,28750.0,2016
Germany,Albania,71,UMICs,1.57388,SOLID WASTE MANAGEMENT PROGRAM (BM),Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Solid Waste Management Program (BM),Waste management/disposal,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-12-15,2019-12-15,Accompanying measures for the waste management program of the Region of Vlora,2016-12-15,0.0,0.0,2876101.0,28750.0,2016
Germany,Albania,71,UMICs,9.12229,SOLID WASTE MANAGEMENT TRANCHE II,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Solid Waste Management Tranche II,Waste management/disposal,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-12-15,2019-12-15,Solid Waste Management Tranche II,2016-12-15,0.0,0.0,2876101.0,28750.0,2016
Germany,Yemen,580,LDCs,13.3175,"CRISIS PROGRAMME FOR EDUCATION AND CHILD HEALTH, PHASE II - BASIC SERVICES WATER AND WASTE WATER",Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,"Crisis Programme for Education and Child Health, Phase II - Basic Services Water and Waste Water",Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-12-23,2019-12-23,"Crisis Programme for Education and Child Health, Phase II - Basic Services in Water and Waste Water Sektor",2016-12-19,0.0,0.0,27168210.0,527970.0,2016
Germany,Morocco,136,LMICs,24.2136,SOUTIEN AU PNA II (PRÊT COMPOSITE II),Kreditanstalt für Wiederaufbau,13,140,Soutien au PNA II (prêt composite II),Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-12-21,2024-12-19,Soutien au PNA II (prêt composite II),2016-12-21,0.0,0.0,35126296.0,446550.0,2016
Germany,Mali,255,LDCs,26.6349,PROGRAMME D'ALIMENTATION EN EAU POTABLE ET MESURES D'ASSAINISSEMENT DANS,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Programme d'Alimentation en Eau Potable et Mesures d'Assainissement dans,Basic drinking water supply and basic sanitation,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-12-27,2019-12-27,Programme d'Alimentation en Eau Potable et Mesures d'Assainissement dans les centres semi-urbains et ruraux,2016-12-27,0.0,0.0,17965429.0,1240190.0,2016
Germany,Tunisia,139,LMICs,14.5281,SURÉLÉVATION DU BARRAGE BOU HEURTMA,Kreditanstalt für Wiederaufbau,13,140,Surélévation du barrage Bou Heurtma,River basins development,I.4. Water Supply & Sanitation,Central Government,Central Government,2016-12-28,2024-12-26,Surélévation du barrage Bou Heurtma,2016-12-28,0.0,0.0,11303946.0,163610.0,2016
Germany,Tunisia,139,LMICs,1.33175,RURAL DEVELOPMENT WITH INTEGRATED WATER RESOURCES MANAGEMENT,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,11,140,Rural development with integrated water resources management,Water resources conservation (including data collection),I.4. Water Supply & Sanitation,Central Government,Central Government,2016-12-28,2019-12-28,"The aim of the program is to create a sustainable , interregional and integrated management of water resources in the program region .",2016-12-28,0.0,0.0,11303946.0,163610.0,2016
