"";"DonorName";"RecipientName";"DonorCode";"RecipientCode";"IncomegroupName";"USD_Commitment_Defl";"USD_Received_Defl";"ShortDescription";"AgencyName";"FlowCode";"SectorCode";"ProjectTitle";"PurposeName";"SectorName";"ChannelName";"ChannelReportedName";"ExpectedStartDate";"CompletionDate";"LongDescription";"CommitmentDate";"USD_GrantEquiv";"USD_Disbursement_Defl";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2"
2468870;"Germany";"Serbia";"5";"63";"UMICs";1.15803;0.0;"INITIATION INTEGRATED SOLID WASTE MANAGEMENT (ACCOMPANYING MEASURE)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Initiation Integrated Solid Waste Management (Accompanying Measure)";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-12-12";"2022-12-11";"sustainable use of regional waste Management centres in Serbian middle-size cities";"2019-12-12";"";0.0;0.0;0.0;6944975.0;0.0
2468876;"Germany";"Guinea";"5";"243";"LDCs";0.218573;0.0;"HEALTH CARE THROUGH WATER, SANITATION AND HYGIENE IN COYAH/CENTRE AS A FOUNDATION FOR SUSTAINABLE DEVELOPMENT (SDG'S 3, 6, 17).";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Health care through water, sanitation and hygiene in Coyah/Centre as a foundation for sustainable development (SDG's 3, 6, 17).";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think-tank";"2019-03-05";"2023-09-30";"The goal is to enable german NGOs and their local partners to implement development projects.";"2019-03-05";0.0334994;0.0346541;0.0;0.0;12771246.0;0.0
2468883;"Germany";"Ethiopia";"5";"238";"LDCs";1.02254;0.0;"IMPROVING WATER SUPPLY BASIC SANITATION IN THE DIOCESE OF EMDEBIR, ETHIOPIA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Improving water supply basic sanitation in the diocese of Emdebir, Ethiopia";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2019-11-01";"2023-10-31";"Improving water supply basic sanitation in the diocese of Emdebir, Ethiopia";"2019-11-21";"";0.0;0.0;0.0;112078730.0;0.0
2468894;"Germany";"China (People's Republic of)";"5";"730";"UMICs";0.134414;0.0;"SUSTAINABLE USE OF THE RESOURCE WATER";"Federal Ministry of Education and Research";"11";"140";"Sustainable Use of the Resource Water";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-financial corporations";"2018-08-01";"2021-07-31";"Collaborative Project KEYS - German contributions regarding implementation of spong city concept in China, sub-project 8 - Viable technologies to protect resources (water, Integrated Water Resources Management (IWRM), land, forests, settlements) and eco-technologies in the developing country";"2019-01-01";0.0257472;0.0266347;0.0;0.0;1397715000.0;0.0
2468895;"Germany";"China (People's Republic of)";"5";"730";"UMICs";0.366805;0.0;"SUSTAINABLE USE OF THE RESOURCE WATER";"Federal Ministry of Education and Research";"11";"140";"Sustainable Use of the Resource Water";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-financial corporations";"2018-09-01";"2021-08-31";"Collaborative project PIRAT - Process Improvement for Resource-amended (material-, nutrient- and energy-efficient) Treatment Systems, sub-project 9 - Viable technologies to protect resources (water, Integrated Water Resources Management (IWRM), land, forests, settlements) and eco-technologies in the developing country";"2019-01-01";0.0505552;0.0522978;0.0;0.0;1397715000.0;0.0
2468935;"Germany";"China (People's Republic of)";"5";"730";"UMICs";0.174268;0.0;"SUSTAINABLE USE OF THE RESOURCE WATER";"Federal Ministry of Education and Research";"11";"140";"Sustainable Use of the Resource Water";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-financial corporations";"2018-09-01";"2021-08-31";"Collaborative Project SIGN-2 - Sino-German water supply Network - Clean water from the source to the tap, sub-project 7 - Viable technologies to protect resources (water, Integrated Water Resources Management (IWRM), land, forests, settlements) and eco-technologies in the developing country";"2019-01-01";0.0579835;0.0599822;0.0;0.0;1397715000.0;0.0
2468954;"Germany";"Morocco";"5";"136";"LMICs";25.4767;0.0;"ALIMENTATION EN EAU POTABLE SETTAT ET AUGMENTATION DE L'EFFICACITÉ";"Kreditanstalt für Wiederaufbau";"13";"140";"Alimentation en eau potable Settat et augmentation de l'efficacité";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-12-05";"2027-12-03";"Alimentation en eau potable Settat et augmentation de l'efficacité";"2019-12-05";"";0.0;0.0;0.0;36471769.0;0.0
2469669;"Germany";"Jordan";"5";"549";"LMICs";0.0276876;0.0;"FUNDING FOR SCIENTIST EXCHANGES, GRANTS";"Federal Ministry of Education and Research";"11";"140";"Funding for scientist exchanges, grants";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Higher education institution";"2018-11-01";"2019-10-31";"Water Security in Jordan - from Data to Decision, sub-project - Pilot Case Study - Viable technologies to protect resources (water, Integrated Water Resources Management (IWRM), land, forests, settlements) and eco-technologies in the developing country";"2019-01-01";0.026765;0.0276876;0.0;0.0;10101694.0;0.0
2469996;"Germany";"Jordan";"5";"549";"LMICs";2.31606;0.0;"ACC. MEASURE WRMP IV";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Acc. Measure WRMP IV";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-10-27";"2022-10-26";"Acc. Measure WRMP IV";"2019-10-27";"";0.0;0.0;0.0;10101694.0;0.0
2470000;"Germany";"Afghanistan";"5";"625";"LDCs";19.5707;0.0;"WATER SUPPLY KABUL";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Supply Kabul";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-10-28";"2022-10-27";"Extension Rehabilitation of the water supply Systems in Kabul based on FC financed Phases 1-3";"2019-10-28";"";0.0;0.0;0.0;38041754.0;0.0
2470001;"Germany";"Tanzania";"5";"282";"LDCs";28.9508;0.0;"CLIMATE-ADAPTED WATER AND SANITATION IN REGIONAL CENTERS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Climate-adapted water and sanitation in regional centers";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-05-03";"2022-05-02";"Climate-adapted water and sanitation in regional centers";"2019-05-03";"";0.0;0.0;0.0;58005463.0;0.0
2470151;"Germany";"Philippines";"5";"755";"LMICs";0.124942;0.0;"EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS";"Federal Ministry of Education and Research";"11";"140";"Exchanges with Other Countries in the Field of Vocational Education and Training and Scholarships";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-financial corporations";"2018-11-01";"2021-10-31";"WPI - Innovation in Water Management in Residential Areas in the Philippines, sub-project - Water Further Education (line c) - Vocational training and qualification measures for skilled professionals from the developing country / knowledge transfer / education export";"2019-01-01";0.0440448;0.045563;0.0;0.0;108116615.0;0.0
2470205;"Germany";"Mexico";"5";"358";"UMICs";0.270529;0.0;"DEVELOPMENT OF AN INCLUSIVE RECYCLING BASED ON A SUSTAINABLE RECYCLING STRATEGY IN MEXICO.";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Development of an inclusive Recycling based on a sustainable recycling strategy in Mexico.";"Waste management/disposal";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think-tank";"2019-03-05";"2023-09-30";"The goal is to enable german NGOs and their local partners to implement development projects.";"2019-03-05";0.0777029;0.0803813;0.0;0.0;127575529.0;0.0
2470272;"Germany";"China (People's Republic of)";"5";"730";"UMICs";0.251038;0.0;"SUSTAINABLE USE OF THE RESOURCE WATER";"Federal Ministry of Education and Research";"11";"140";"Sustainable Use of the Resource Water";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-financial corporations";"2018-09-01";"2021-08-31";"Collaborative Project SIGN-2 - Sino-German water supply Network - Clean water from the source to the tap, sub-project 4 - Viable technologies to protect resources (water, Integrated Water Resources Management (IWRM), land, forests, settlements) and eco-technologies in the developing country";"2019-01-01";0.0895556;0.0926425;0.0;0.0;1397715000.0;0.0
2470357;"Germany";"Ghana";"5";"241";"LMICs";0.0683202;0.0;"WATER PROJECT GHANA 2019/2020";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Project Ghana 2019/2020";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think-tank";"2019-03-05";"2023-09-30";"The goal is to enable german NGOs and their local partners to implement development projects.";"2019-03-05";0.0620305;0.0641687;0.0;0.0;30417856.0;0.0
2470386;"Germany";"China (People's Republic of)";"5";"730";"UMICs";0.205706;0.0;"URBAN SUSTAINABILITY";"Federal Ministry of Education and Research";"11";"140";"urban sustainability";"Waste management/disposal";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Higher education institution";"2019-02-01";"2020-07-31";"Collaborative project - Sustainable development of urban regions (NUR). Waste-to-value - value chains in the periphery of urban areas (PERIVAL), sub-project 2 - Waste sorting analysis and biological treatment/biomass centres - Research on bioeconomy / resource conservation";"2019-01-01";0.0671667;0.0694819;0.0;0.0;1397715000.0;0.0
2471495;"Germany";"Democratic Republic of the Congo";"5";"235";"LDCs";0.579016;0.0;"SUPPORT OF THE WATER SECTOR REFORM";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Support of the water sector reform";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2019-01-01";"2021-12-31";"legal, organizational and institutional frameconditions improve water supply and sanitation provision";"2019-12-31";4.54519;4.70186;0.0;0.0;86790567.0;0.0
2471574;"Germany";"Yemen";"5";"580";"LDCs";0.177127;0.0;"STRENGTHENING RESILIENCE OF RURAL COMMUNITIES IN HAJJAH AND HOUSEHOLDS IN HAJJAH CITY, YEMEN, THROUGH SUSTAINABLE ACCESS TO ADDITIONAL WATER RESOURCES";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Strengthening resilience of rural communities in Hajjah and households in Hajjah city, Yemen, through sustainable access to additional water resources";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think-tank";"2019-03-05";"2023-09-30";"Strengthening resilience of rural communities in Hajjah and households in Hajjah city, Yemen, through sustainable access to additional water resources.";"2019-03-05";0.121767;0.125964;0.0;0.0;29161922.0;0.0
2471609;"Germany";"Viet Nam";"5";"769";"LMICs";0.259529;0.0;"TECHNOLOGIES FOR WATER PROTECTION";"Federal Ministry of Education and Research";"11";"140";"Technologies for Water Protection";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Other non-financial corporations";"Other non-financial corporations";"2018-10-01";"2021-09-30";"Collaborative Project ViWaT Mekong - Integrated Solutions for Sustainable Development in the Mekong Delta- Land, Water, Energy and Climate - Sub-collaboration ViWaT Engineering, sub-project 4 - Viable technologies to protect resources (water, Integrated Water Resources Management (IWRM), land, forests, settlements) and eco-technologies in the developing country";"2019-01-01";0.0729741;0.0754894;0.0;0.0;96462106.0;0.0
2471611;"Germany";"Nicaragua";"5";"364";"LMICs";0.00328988;0.0;"WASTE PROJECT CORINTO";"Federal State of North Rhine-Westphalia";"11";"140";"waste project Corinto";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Local Government";"Federal State of North Rhine - Westphalia";"2019-01-01";"2019-08-31";"reorganisation waste management in Corinto";"2019-01-01";0.00318026;0.00328988;0.0;0.0;6545502.0;0.0
2471738;"Germany";"China (People's Republic of)";"5";"730";"UMICs";0.260835;0.0;"SUSTAINABLE USE OF THE RESOURCE WATER";"Federal Ministry of Education and Research";"11";"140";"Sustainable Use of the Resource Water";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Higher education institution";"2018-09-01";"2021-08-31";"Collaborative project PIRAT - Process Improvement for Resource-amended (material-, nutrient- and energy-efficient) Treatment Systems, sub-project 2 - Viable technologies to protect resources (water, Integrated Water Resources Management (IWRM), land, forests, settlements) and eco-technologies in the developing country";"2019-01-01";0.0570917;0.0590596;0.0;0.0;1397715000.0;0.0
2471748;"Germany";"Benin";"5";"236";"LDCs";0.510692;0.0;"IMPROVING THE LIVELIHOOD OF RURAL COMMUNITIES BY INCREASING ACCESS TO DRINKING WATER IN THE ARCHDIOCESE PARAKOU";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Improving the livelihood of rural communities by increasing access to drinking water in the archdiocese Parakou";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2019-09-01";"2023-08-31";"Improving the livelihood of rural communities by increasing access to drinking water in the archdiocese Parakou";"2019-09-19";0.222154;0.229811;0.0;0.0;11801151.0;0.0
2471786;"Germany";"South Sudan";"5";"279";"LDCs";2.51392;0.0;"DEVELOPMENT OF THE URBAN WATER AND SANITATION SECTOR";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Development of the Urban Water and Sanitation Sector";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2017-08-01";"2020-12-31";"Access to water supply, sanitation and hygiene has improved for conflict affected internally displaced persons and host communities.";"2019-12-31";3.96792;4.10469;0.0;0.0;11062113.0;0.0
2471840;"Germany";"El Salvador";"5";"342";"LMICs";0.0049621;0.0;"CONSTRUCTION OF A WATER TANK IN EL JICARO";"Foreign Office";"11";"140";"Construction of a water tank in El Jicaro";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Central Government";"Foreign Office";"2019-05-08";"2019-10-31";"The construction of the water tank ensures the drinking water supply of the approx. 325 inhabitants.";"2019-05-08";0.00479676;0.0049621;0.0;0.0;6453553.0;0.0
2471844;"Germany";"Bolivia";"5";"428";"LMICs";23.1606;0.0;"AGUA POTABLE, SANEAMIENTO Y ALCANTARILLADO EN AREAS PERIURBANAS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Agua Potable, Saneamiento y Alcantarillado en Areas Periurbanas";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-12-20";"2022-12-19";"Agua Potable, Saneamiento y Alcantarillado en Areas Periurbanas";"2019-12-20";"";0.0;0.0;0.0;11513100.0;0.0
2471868;"Germany";"Gambia";"5";"240";"LDCs";0.0518265;0.0;"WATER INFRASTRUCTURE AND DEVELOPMENT OF AGRICULTURE SIDES";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Infrastructure and Development of Agriculture Sides";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think-tank";"2019-03-05";"2023-09-30";"The goal is to enable german NGOs and their local partners to implement development projects.";"2019-03-05";0.0500996;0.0518265;0.0;0.0;2347706.0;0.0
2471906;"Germany";"Tanzania";"5";"282";"LDCs";0.00926425;0.0;"IMPROVEMENT OF DRINKING WATER SUPPLY IN MAKUYUNI, TANZANIA";"Federal State of Hesse";"11";"140";"Improvement of drinking water supply in Makuyuni, Tanzania";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2019-01-01";"2019-12-31";"Construction of a well and installation of two water tanks and a solar pump to ensure the drinking water supply for the approx. 5.000 residents of Makuyuni in the Monduli district in north-eastern Tanzania. The 900 pupils of the neighboring primary school are to be granted a special right of use with free water access.";"2019-07-05";0.00895556;0.00926425;0.0;0.0;58005463.0;0.0
2471916;"Germany";"Tunisia";"5";"139";"LMICs";0.810622;0.0;"RURAL DEVELOPMENT WITH INTEGRATED WATER RESOURCES MANAGEMENT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Rural development with integrated water resources management";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-11-21";"2022-11-20";"The aim of the program is to create a sustainable, interregional and integrated management of water resources in the program region.";"2019-11-21";"";0.0;0.0;0.0;11694719.0;0.0
2471998;"Germany";"Madagascar";"5";"252";"LDCs";0.0031779;0.0;"INSTALLATION OF A WASTE INCINERATION PLANT IN MADAGASCAR";"Foreign Office";"11";"140";"Installation of a waste incineration plant in Madagascar";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Recipient Government";"Recipient Government";"2019-09-01";"2019-11-30";"The aim is to solve the waste disposal problem in the city of Manjakandriana to ensure cleanliness, environmental protection and pandemic prevention. The profit from the sale of the mother earth transformed from the garbage will finance the follow-up costs of the waste incineration plant. Recycling the compost from the mother earth will also increase the yield of the farmers";"2019-08-12";0.00307201;0.0031779;0.0;0.0;26969307.0;0.0
2472003;"Germany";"South Africa";"5";"218";"UMICs";5.21114;0.0;"CLIMATE INITIATIVE URBAN WASTEWATER MANAGEMENT IN SOUTH AFRICA (TA)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Climate Initiative Urban Wastewater Management in South Africa (TA)";"Sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-12-17";"2022-12-16";"Climate Initiative Urban Wastewater Management in South Africa (TA)";"2019-12-17";"";0.0;0.0;0.0;58558270.0;0.0
2472337;"Germany";"Jordan";"5";"549";"LMICs";0.0696046;0.0;"SUPPORTING THE JORDANIAN REGIONS IN ESTABLISHING DECENTRALIZED STRUCTURES IN WASTEWATER MANAGEMENT";"Federal State of North Rhine-Westphalia";"11";"140";"Supporting the Jordanian regions in establishing decentralized structures in wastewater management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2019-01-01";"2019-12-31";"Supporting the Jordanian regions in establishing decentralized structures in wastewater management";"2019-01-01";0.0672853;0.0696046;0.0;0.0;10101694.0;0.0
2472421;"Germany";"Bolivia";"5";"428";"LMICs";8.68524;0.0;"PERIAGUA - PROGRAMME FOR SUSTAINABLE DRINKING WATER AND SANITARY SERVICES IN SUB-URBAN AREAS III";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"PERIAGUA - Programme for sustainable drinking water and sanitary services in sub-urban areas III";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public corporations";"GIZ";"2020-04-01";"2023-03-31";"The capacities of the water sector institutions for development of drinking water supply and sanitation including climate sensitive water ressources management are improved.";"2019-11-25";"";0.0;0.0;0.0;11513100.0;0.0
2472610;"Germany";"Sudan";"5";"278";"LDCs";0.242455;0.0;"SUSTAINABLE WATER AND HYGIENE IN RED SEA STATE, SUDAN";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Sustainable water and hygiene in Red Sea State, Sudan";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think-tank";"2019-03-05";"2023-09-30";"The goal is to enable german NGOs and their local partners to implement development projects.";"2019-03-05";0.0856375;0.0885894;0.0;0.0;42813238.0;0.0
2472661;"Germany";"Uganda";"5";"285";"LDCs";0.173705;0.0;"INCREASED ACCESS TO WATER SUPPLY, IMPROVED HYGIENE AND ADEQUATE SANITATION FOR FISHER COMMUNITIESAT LAKE VICTORIA, MUKONO DISTRICT, UGANDA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Increased access to water supply, improved hygiene and adequate sanitation for fisher communitiesat Lake Victoria, Mukono District, Uganda";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think-tank";"2019-03-05";"2023-09-30";"The goal is to enable german NGOs and their local partners to implement development projects.";"2019-03-05";0.0419792;0.0434262;0.0;0.0;44269594.0;0.0
2472662;"Germany";"Serbia";"5";"63";"UMICs";6.36917;0.0;"INITIATION INTEGRATED SOLID WASTE MANAGEMENT (GRANT COMPONENT)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Initiation Integrated Solid Waste Management (grant component)";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-12-12";"2022-12-11";"sustainable use of regional waste Management centres in Serbian middle-size cities";"2019-12-12";"";0.0;0.0;0.0;6944975.0;0.0
2472690;"Germany";"Albania";"5";"71";"UMICs";2.31606;0.0;"SECTOR PROGRAM WATER IV";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Sector Program Water IV";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-06-03";"2022-06-02";"Sector Program Water IV";"2019-06-03";"";0.0;0.0;0.0;2854191.0;0.0
2472757;"Germany";"Ethiopia";"5";"238";"LDCs";0.0957889;0.0;"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Scientific cooperation with other countries (not included in other areas)";"Basic sanitation";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2018-11-01";"2021-03-31";"Collaborative project - Building climate-resilient cites - ecological sanitation and waste management, and organic urban agriculture for emerging cities in Sub-Saharan Africa, sub-project - Forschungszentrum Jülich GmbH (research center Jülich GmbH) - Research to preserve and improve living conditions and sustainable land use in developing countries, i.a. due to climate change";"2019-01-01";0.00923199;0.00955021;0.0;0.0;112078730.0;0.0
2472865;"Germany";"Democratic Republic of the Congo";"5";"235";"LDCs";0.326565;0.0;"IMPROVING ACCESS TO POTABLE WATER AND HYGIENE AND SANITATION IN THE OUTSKIRTS OF KINSHASA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Improving access to potable water and hygiene and sanitation in the outskirts of Kinshasa";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2019-06-01";"2023-05-31";"Improving access to potable water and hygiene and sanitation in the outskirts of Kinshasa";"2019-06-13";0.148103;0.153208;0.0;0.0;86790567.0;0.0
2472891;"Germany";"Malaysia";"5";"751";"UMICs";0.000579013;0.0;"EU CLIMATE DIPLOMACY WEEK 2019";"Foreign Office";"11";"140";"EU Climate Diplomacy Week 2019";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Central Government";"Foreign Office";"2019-12-17";"2019-12-31";"To reduce damaging climate gar Methane, Composting in residences - Supply of bins, trainings and press reception.";"2019-10-28";0.00055972;0.000579013;0.0;0.0;31949777.0;0.0
2472987;"Germany";"El Salvador";"5";"342";"LMICs";0.538197;0.0;"STRENGTHENING THE INTEGRAL AND RIGHTS-BASED ENVIRONMENTAL MANAGEMENT IN EL SALVADOR WITH EMPHASIS ON THE PUBLIC WATER ADMINISTRATION AND ON SOCIAL DET";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Strengthening the integral and rights-based environmental management in El Salvador with emphasis on the public water administration and on social det";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think-tank";"2019-03-05";"2023-09-30";"The goal is to enable german NGOs and their local partners to implement development projects.";"2019-03-05";0.0686332;0.0709989;0.0;0.0;6453553.0;0.0
2473032;"Germany";"Zambia";"5";"288";"LDCs";9.26425;0.0;"URBAN WATER SUPPLY AND SANITATION CHIPATA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Urban Water Supply and Sanitation Chipata";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-01-14";"2022-01-13";"Urban Water Supply and Sanitation Chipata";"2019-01-14";"";0.0;0.0;0.0;17861030.0;0.0
2473110;"Germany";"Armenia";"5";"610";"LMICs";2.31606;0.0;"REHABILITATION COMMUNAL INFRASTRUCTURE II PHASE 3 (ACCOMPANYING MEASURE)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Rehabilitation Communal Infrastructure II Phase 3 (Accompanying Measure)";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Central Government";"Central Government";"2019-12-20";"2022-12-19";"consultant services for the development and implementation of concepts to introduce an asset management and benchmarking system within the SCWE";"2019-12-20";"";0.0;0.0;0.0;2957731.0;0.0
2473151;"Germany";"Lebanon";"5";"555";"UMICs";0.52924;0.0;"BIWAC III - TRAINING FOR TRAINEES OF THE BAVARIAN INSTITUTIONAL WATER COOPERATION IN LEBANON";"Federal State of Bavaria";"11";"140";"BIWAC III - Training for trainees of the Bavarian Institutional Water Cooperation in Lebanon";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2019-07-01";"2020-12-31";"Enabling the Tunisian water management staff to qualify and train employees.";"2019-12-31";0.0444354;0.045967;0.0;0.0;6855713.0;0.0
2473219;"Germany";"Egypt";"5";"142";"LMICs";0.182345;0.0;"SEWAGE TREATMENT PLANTS AS A RESOURCE FOR WATER, ENERGY AND NUTRIENTS IN ARID ZONES ON THE EXAMPLE OF EGYPT";"Federal Min. for the Env., Nature Conservation and Nuclear Safety";"11";"140";"Sewage treatment plants as a resource for water, energy and nutrients in arid zones on the example of Egypt";"Sanitation - large systems";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Higher education institution";"2019-11-01";"2021-10-31";"The aim of the project is to prepare a feasibility study for the conversion of two existing plants in Egypt or for a new plant to a resource for water, energy and nutrients. The selection will be made on the basis of a catalogue of requirements to be drawn up for the wastewater treatment plants.";"2019-11-28";"";0.0;0.0;0.0;100388073.0;0.0
2473267;"Germany";"Nicaragua";"5";"364";"LMICs";0.128396;0.0;"SUSTAINABLE WASTE TREATMENT IN THE VILLAGE OF DULCE NOMBRE";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Sustainable Waste Treatment in the Village of Dulce Nombre";"Waste management/disposal";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"University, college or other teaching institution, research institute or think-tank";"2019-03-05";"2023-09-30";"The goal is to enable german NGOs and their local partners to implement development projects.";"2019-03-05";0.0648539;0.0670894;0.0;0.0;6545502.0;0.0
2473283;"Germany";"Brazil";"5";"431";"UMICs";0.13785;0.0;"SUSTAINABLE USE OF THE RESOURCE WATER";"Federal Ministry of Education and Research";"11";"140";"Sustainable Use of the Resource Water";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2019-02-01";"2021-01-31";"Transnational collaborative project - Water JPI Joint Call 2017 - SMART Control. Smart framework for real-time monitoring and control of subsurface processes in managed aquifer recharge applications, sub-project 2 - Microbiological risk assessment and demonstration of the monitoring system in Spandau, Berlin - Research on bioeconomy / resource conservation";"2019-01-01";0.0212694;0.0220026;0.0;0.0;211049527.0;0.0
